Filename,Barking,Howling,Crying,COSmoke,GlassBreaking,Other
public_02574,1.1555140417840448e-06,0.9992496371269226,1.0895451850956306e-05,2.90194930130383e-06,3.945177741115913e-05,0.0006960263126529753
public_02575,0.11956416070461273,0.013628225773572922,0.004986145533621311,0.8456246256828308,0.00271310331299901,0.013483768329024315
public_02576,0.0005281639751046896,0.00043959086178801954,0.0020376823376864195,0.9955910444259644,0.00017304976063314825,0.0012304557021707296
public_02577,0.00014944472059141845,0.6251304149627686,0.37394657731056213,1.663394141360186e-05,7.337762508541346e-05,0.0006836146349087358
public_02578,0.02453993260860443,0.0002269316028105095,0.23440945148468018,0.27278873324394226,0.014862618409097195,0.45317235589027405
public_02579,7.439328042480042e-10,1.6492440746418424e-09,4.982754120419486e-08,0.9999992847442627,3.3935532428586157e-07,3.522073654949054e-07
public_02580,2.1473825384532574e-08,4.12368024171883e-08,5.124989456817275e-06,1.1517214261402842e-05,0.9999791383743286,4.197107955405954e-06
public_02581,0.9628626704216003,2.3518117814091966e-05,0.0010261315619572997,5.407065327744931e-05,0.0004543833783827722,0.03557920083403587
public_02582,0.01148565486073494,4.903011358692311e-05,0.0005267600645311177,0.00016951991710811853,0.0004624105931725353,0.9873065948486328
public_02583,0.026612108573317528,0.0007393267587758601,0.008375660516321659,0.3361555337905884,0.05053064599633217,0.5775867104530334
public_02584,0.002497861161828041,0.1975424438714981,0.796911895275116,0.0005041337572038174,0.0019307165639474988,0.000612898264080286
public_02585,0.0010451067937538028,0.008264223113656044,0.00026919657830148935,2.7170446628588252e-05,1.4871615348965861e-05,0.9903794527053833
public_02586,4.201118372293422e-06,1.1995913155260496e-05,0.00020817562472075224,0.9615012407302856,0.0019334121607244015,0.0363408625125885
public_02587,0.20474402606487274,0.22214102745056152,0.53911954164505,0.0007895022281445563,0.01332897413522005,0.019876953214406967
public_02588,4.54625187558122e-05,8.87477581272833e-05,0.00018271300359629095,0.00013286505418363959,0.00017030609888024628,0.9993798732757568
public_02589,1.9277926185168326e-05,4.867026291321963e-05,0.9995446801185608,0.0002091026253765449,0.00017661468882579356,1.7180261693283683e-06
public_02590,0.002959206933155656,0.012465964071452618,0.00030325460829772055,0.9587264060974121,0.0007764886831864715,0.024768581613898277
public_02591,0.9997681975364685,6.788114660594147e-06,7.835999713279307e-05,1.4536823982780334e-05,2.689919256226858e-06,0.0001294267422053963
public_02592,3.291073880973272e-06,5.0155253120465204e-05,5.406548552855384e-06,1.4701161887842318e-07,2.517258508305531e-06,0.9999384880065918
public_02593,0.00017918059893418103,1.0820698662428185e-05,1.9464407159830444e-05,0.0028610897716134787,0.015628648921847343,0.9813008308410645
public_02594,0.00016163449618034065,0.9417427182197571,0.01682095229625702,0.0005643051117658615,0.009626890532672405,0.03108348697423935
public_02595,2.3004501414902734e-08,0.0003245064872317016,3.3658004667813657e-06,0.9996262788772583,4.970939698978327e-06,4.0798513509798795e-05
public_02596,0.18636244535446167,0.15623103082180023,0.6471251845359802,0.00586777925491333,0.0035571574699133635,0.0008564540767110884
public_02597,1.4311139011624618e-06,1.713449091766961e-05,7.669773367524613e-06,0.0001522560341982171,1.294048388444935e-06,0.9998202919960022
public_02598,8.252270345110446e-05,0.12956760823726654,0.008864830248057842,0.00024163576017599553,0.0009420017013326287,0.8603013753890991
public_02599,0.000834502512589097,0.0006750445463694632,0.9982494115829468,8.723008795641363e-05,2.2535177777172066e-05,0.00013140836381353438
public_02600,0.9349682331085205,0.0066974349319934845,0.015342392027378082,0.007448897231370211,0.001547440653666854,0.033995602279901505
public_02601,1.8904607713920996e-05,0.0015206151874735951,3.547323285602033e-05,1.742979839036707e-05,0.00010792235843837261,0.9982996582984924
public_02602,0.0023527173325419426,0.030584106221795082,0.5485957264900208,0.35345837473869324,0.024929914623498917,0.04007912799715996
public_02603,6.751674663973972e-05,0.000930743117351085,0.8608464002609253,0.13800476491451263,3.483032560325228e-05,0.00011578176781767979
public_02604,1.7329888635231327e-09,0.9999978542327881,1.4335620335259591e-06,1.4040014484351104e-08,2.394262992311269e-07,4.3134193106197927e-07
public_02605,5.247839726507664e-05,5.902195698581636e-05,0.00014579181151930243,1.4428427448365255e-06,2.9945720598334447e-05,0.9997113347053528
public_02606,1.3763682545686606e-05,0.9949378967285156,6.283101538429037e-05,0.0032753152772784233,8.548571349820122e-05,0.0016246181912720203
public_02607,6.182898505358025e-05,1.3658865327670355e-06,7.96515178080881e-06,3.684774796397505e-08,3.6245444334781496e-07,0.9999284744262695
public_02608,1.805819192668423e-05,8.997712575364858e-05,0.9996024966239929,0.0002819775545503944,4.010989869129844e-06,3.3991323107329663e-06
public_02609,1.88136823453533e-06,4.499838541960344e-05,0.9998650550842285,8.705653453944251e-05,1.8709467042299366e-07,7.947782023620675e-07
public_02610,1.4055076213992379e-08,4.3972645471512806e-06,3.7121120044503186e-07,0.12984506785869598,1.3346994819585234e-05,0.8701367974281311
public_02611,0.009117086417973042,0.026038024574518204,0.2868717312812805,0.6511843204498291,0.005977754481136799,0.020811045542359352
public_02612,0.0051803188398480415,0.9832032918930054,0.001700265216641128,2.248213604616467e-05,3.205177199561149e-05,0.009861541911959648
public_02613,1.8104203718394274e-06,1.2570800208777655e-05,0.9999818801879883,1.3923068991061882e-06,1.3073557170173444e-07,2.142440280294977e-06
public_02614,0.01741563342511654,0.002050123643130064,0.0016558069037273526,0.14182588458061218,0.0022386068012565374,0.8348139524459839
public_02615,0.7348683476448059,0.08100558072328568,0.15032434463500977,0.004203942138701677,0.01156118419021368,0.01803666539490223
public_02616,0.0015313024632632732,0.018570799380540848,0.022318195551633835,3.883368663082365e-06,0.0012105804635211825,0.9563652873039246
public_02617,0.013551786541938782,0.430675745010376,0.5438037514686584,0.0024930161889642477,0.0015454849926754832,0.007930189371109009
public_02618,0.3362846374511719,0.008459274657070637,0.0004948829882778227,0.0033138117287307978,0.6470789909362793,0.004368403926491737
public_02619,0.0006278702057898045,0.0004293288802728057,0.00038994403439573944,0.00012006466567981988,0.0003821123973466456,0.9980506896972656
public_02620,0.00035955948987975717,0.0011460193200036883,0.04753878712654114,0.949910044670105,4.173885827185586e-05,0.00100381497759372
public_02621,0.012984447181224823,0.00029428210109472275,0.0012823930010199547,0.4382523000240326,0.0006851768121123314,0.5465014576911926
public_02622,0.018092557787895203,0.2230280190706253,0.10032950341701508,0.009989684447646141,0.0036785092670470476,0.6448816657066345
public_02623,0.0005456948420032859,0.017744820564985275,0.18739117681980133,0.6026942133903503,0.019408872351050377,0.17221517860889435
public_02624,0.9994288086891174,1.2566249552037334e-06,2.318655424460303e-05,9.764169561776725e-08,2.6124245778191835e-05,0.0005203707842156291
public_02625,0.028303980827331543,0.05267108231782913,0.8927217125892639,0.025723781436681747,0.00028082041535526514,0.00029852578882128
public_02626,1.2357388186501339e-05,1.297816879741731e-06,5.673545092577115e-05,8.737578173168004e-05,0.9996774196624756,0.00016476721793878824
public_02627,0.000371045054635033,0.05643157288432121,0.0032656544353812933,7.414584251819178e-05,0.0004113521135877818,0.9394462704658508
public_02628,5.571978363150265e-06,0.9236789345741272,0.005625876132398844,0.01112497691065073,0.0004059751518070698,0.05915867164731026
public_02629,0.00020697488798759878,1.4794147318752948e-05,0.009408429265022278,0.00010639258834999055,1.835230978031177e-05,0.99024498462677
public_02630,0.0008665726636536419,0.0007535095210187137,0.007197818253189325,6.601395580219105e-05,0.005939423572272062,0.985176682472229
public_02631,1.8100522538588848e-06,3.796649616560899e-05,6.581640263902955e-07,7.058837780959948e-08,1.6869965975274681e-06,0.999957799911499
public_02632,0.46025630831718445,0.5008692741394043,0.00969136506319046,0.008510174229741096,0.017384350299835205,0.003288477659225464
public_02633,5.483077325507679e-10,9.326761585271015e-10,2.201220761222089e-09,1.0,2.054435199738691e-08,2.2879659056229684e-08
public_02634,0.00010625848517520353,0.008258421905338764,0.4877583682537079,0.036279819905757904,0.11692974716424942,0.3506673574447632
public_02635,3.4540141768957255e-07,7.710848149145022e-05,1.3234895277491887e-06,2.766942634480074e-05,0.00011144124437123537,0.999782145023346
public_02636,5.125389725435525e-05,0.00015575166617054492,0.9995675683021545,5.7368259149370715e-05,0.0001461225765524432,2.2037385861040093e-05
public_02637,0.00015675241593271494,6.870387096569175e-06,0.00020430276344995946,2.4652734964547562e-08,7.820250402801321e-07,0.9996312856674194
public_02638,0.002131619956344366,0.015564790926873684,0.005173640791326761,0.026167210191488266,0.0004919912898913026,0.9504708051681519
public_02639,0.020909259095788002,0.014663595706224442,0.10395989567041397,0.02192288264632225,0.02253936603665352,0.8160049915313721
public_02640,0.09209912270307541,0.7720145583152771,0.13471460342407227,0.0005071708001196384,0.0002874709025491029,0.0003770700714085251
public_02641,1.1696560022755875e-06,1.7852609744295478e-05,0.0003816046519204974,0.9994625449180603,3.3131818781839684e-05,0.000103618876892142
public_02642,3.8655849721180857e-07,0.9999942779541016,1.4031800219527213e-06,2.3701323925706674e-07,3.279808197476086e-06,3.534226209467306e-07
public_02643,1.4243912119127344e-05,0.9999185800552368,3.7716181395808235e-05,1.850802959779685e-07,2.43758040596731e-06,2.6887682906817645e-05
public_02644,0.0004974593175575137,0.11229240894317627,0.8785068392753601,0.004201998934149742,0.003938525449484587,0.0005627375794574618
public_02645,5.89590345043689e-05,0.12346425652503967,0.01169250812381506,0.8643512725830078,0.0003227853449061513,0.00011014031042577699
public_02646,1.0197403526035487e-06,1.4564921912096906e-05,0.00022522876679431647,0.00017261150060221553,3.4648244309209986e-06,0.9995830655097961
public_02647,0.9915635585784912,0.0008556725806556642,9.86883242148906e-05,0.0007445685332641006,0.00670997379347682,2.7528736609383486e-05
public_02648,3.408837073948234e-05,0.002528236946091056,0.00028460982139222324,0.99689120054245,0.00014997254766058177,0.00011192410602234304
public_02649,2.5105320673901588e-05,6.9416751102835406e-06,8.843572868499905e-05,0.005634292960166931,7.581736281281337e-05,0.9941694736480713
public_02650,7.103381358319893e-05,0.0010048144031316042,0.08580507338047028,0.004579055588692427,0.00884656049311161,0.899693489074707
public_02651,0.0035869718994945288,0.022332916036248207,0.9722294807434082,0.000797443964984268,0.00012188489199616015,0.0009312822949141264
public_02652,1.6490782073219634e-08,9.914210608030771e-08,5.532962177312584e-07,0.9999973773956299,1.4446424074776587e-06,4.3597617604973493e-07
public_02653,0.08159658312797546,0.4956875741481781,0.35784727334976196,6.003378530294867e-06,0.00012807677558157593,0.06473447382450104
public_02654,1.9480901755741797e-05,0.8394872546195984,0.16047638654708862,3.8542198126378935e-06,1.0139149708265904e-05,2.868871206374024e-06
public_02655,6.359316466841847e-05,0.0029102677945047617,9.283111285185441e-05,1.997424078581389e-06,2.0919762391713448e-05,0.9969103932380676
public_02656,4.785370492754737e-06,6.72869646223262e-05,0.9999270439147949,2.0602703898475738e-07,3.8018546888451965e-07,2.6391450091978186e-07
public_02657,0.0005534454248845577,0.061521098017692566,0.04458921402692795,0.6864071488380432,0.1507016122341156,0.05622747540473938
public_02658,3.248824941692874e-05,0.00032518827356398106,7.395620195893571e-05,0.9441370964050293,0.04423686861991882,0.011194398626685143
public_02659,3.0438077374128625e-05,0.0001360225724056363,0.9998143315315247,1.0109491995535791e-05,5.321701337379636e-06,3.7208408230071655e-06
public_02660,0.5996679663658142,0.003772675758227706,0.3907823860645294,9.813920769374818e-06,0.00011921089753741398,0.005647888407111168
public_02661,0.0001532477035652846,0.9937055706977844,0.00010869315156014636,1.02354870250565e-05,0.005847626831382513,0.00017460693197790533
public_02662,0.025171007961034775,0.021372372284531593,0.021594364196062088,0.9291911125183105,0.00016432406846433878,0.0025068917311728
public_02663,0.0002594418474473059,6.506353383883834e-05,0.000587046961300075,0.0004594527999870479,0.0017986965831369162,0.9968302845954895
public_02664,6.52895905659534e-05,6.900616426719353e-06,4.357478246674873e-05,1.9862167732753733e-07,6.17577552475268e-06,0.9998778104782104
public_02665,0.00015263741079252213,0.7533464431762695,0.04799673333764076,2.149375404769671e-06,2.2200152670848183e-05,0.19847983121871948
public_02666,5.0622838898561895e-06,2.2977861590334214e-05,0.999966025352478,3.885824753524503e-06,9.264882692150422e-07,1.0413867812530953e-06
public_02667,2.574251709575037e-07,0.9993746876716614,0.0001233846414834261,0.0004552768950816244,2.1607425878755748e-05,2.4805825887597166e-05
public_02668,3.2587290661467705e-06,0.00010716204269556329,6.181518870107539e-07,1.065705191649613e-06,3.078608642681502e-05,0.9998570680618286
public_02669,1.7999636838794686e-05,0.0001942554081324488,0.5882153511047363,0.4084402322769165,0.003116306383162737,1.5855383026064374e-05
public_02670,4.116753643756965e-06,0.9998983144760132,4.5123477320885286e-05,2.9666064165212447e-06,4.829403405892663e-05,1.0692706382542383e-06
public_02671,5.159643933438929e-06,3.6794328934774967e-06,0.9999862909317017,2.38739198721305e-06,1.6924656165429042e-06,8.251424219452019e-07
public_02672,0.0005572076770476997,0.0043631684966385365,0.01751844398677349,0.5762729048728943,0.015270599164068699,0.38601768016815186
public_02673,0.8535813093185425,0.00038834591396152973,0.0066659459844231606,0.00602051243185997,0.0039036329835653305,0.12944021821022034
public_02674,5.041489202994853e-05,0.0002377730852458626,0.9996860027313232,2.061982922896277e-05,3.5670113902597222e-06,1.6733589518480585e-06
public_02675,0.7115952968597412,0.11531662940979004,0.050499748438596725,0.002393756527453661,0.024944422766566277,0.09525004029273987
public_02676,3.9494359953096136e-05,0.9940195083618164,0.0015500517329201102,0.0034917399752885103,0.00013494510494638234,0.0007642456912435591
public_02677,0.0001231397909577936,0.07869075983762741,0.0005112874787300825,0.9082246422767639,7.236827514134347e-05,0.01237780787050724
public_02678,3.263784674345516e-05,0.0012941781897097826,0.00028098380425944924,0.9963181018829346,0.00024125950585585088,0.001832867506891489
public_02679,8.153642170327657e-07,0.9999957084655762,3.46826681152379e-07,2.1025989838108217e-09,2.0978072825528216e-06,9.169878580905788e-07
public_02680,3.087827735726023e-07,1.174077988252975e-05,4.876742877968354e-06,0.9992749094963074,5.222763775236672e-06,0.0007028916152194142
public_02681,2.7905505461944813e-08,5.064410288468935e-06,5.111678547109477e-07,2.202835639764089e-05,3.0928758860682137e-06,0.9999692440032959
public_02682,0.0010909135453402996,0.9809117317199707,0.00679220212623477,0.004123134072870016,0.00039343026583082974,0.00668856967240572
public_02683,0.9695286154747009,0.015008298680186272,0.013547481037676334,0.00013504724483937025,0.00022225726570468396,0.0015583204803988338
public_02684,2.5607885163481114e-06,1.8703032083067228e-06,0.00015998116577975452,2.0848758140346035e-05,0.0006372322677634656,0.9991775155067444
public_02685,0.9309592843055725,0.0075778174214065075,0.03194648027420044,0.0011947478633373976,0.0026573168579488993,0.02566417306661606
public_02686,0.0019190703751519322,0.0006932207616046071,0.0005662890616804361,0.9918274879455566,0.0005491984775289893,0.004444714169949293
public_02687,0.9995020627975464,2.489469807187561e-06,1.363141018373426e-05,6.293105911936436e-07,8.603366040915716e-06,0.0004726284241769463
public_02688,0.001696825842373073,0.0062119304202497005,0.9822564721107483,0.005956019274890423,0.0035153937060385942,0.0003632947336882353
public_02689,0.3475421369075775,0.09104776382446289,0.009807038120925426,5.162586603546515e-05,0.0003792725328821689,0.5511721968650818
public_02690,0.057216376066207886,3.108382225036621e-05,0.001219821278937161,0.001419911626726389,0.0009064479963853955,0.9392063617706299
public_02691,0.341660737991333,0.0004789028607774526,0.007412117440253496,0.004570030141621828,0.0017846004338935018,0.6440935730934143
public_02692,0.003266918705776334,0.0016471476992592216,0.007838424295186996,0.002344161970540881,0.0035458989441394806,0.9813574552536011
public_02693,0.018338384106755257,1.778773730620742e-05,0.00036043001455254853,2.2565557173948037e-06,0.0028630795422941446,0.9784180521965027
public_02694,3.841157649731031e-06,0.8721641898155212,7.959955837577581e-05,0.0001332523243036121,9.708277502795681e-06,0.12760938704013824
public_02695,3.0369756132131442e-06,0.9999700784683228,2.3667458663112484e-05,3.9017670871999144e-08,2.2361755327438004e-06,9.372514568894985e-07
public_02696,2.8365653633954935e-05,0.020529307425022125,0.00031094433506950736,0.0005177233833819628,0.00019580851949285716,0.9784178137779236
public_02697,0.0034021390601992607,0.06959128379821777,0.035534150898456573,0.0009991154074668884,0.0019259464461356401,0.888547420501709
public_02698,1.0416799341328442e-05,0.00012394551595207304,0.9998397827148438,3.1741308248456335e-06,1.140255221798725e-06,2.1458297851495445e-05
public_02699,5.09831124873017e-06,1.6337406123057008e-05,0.9998602867126465,2.782162482617423e-05,1.883536060631741e-05,7.164518319768831e-05
public_02700,2.4545693122490775e-07,7.850292718103447e-07,0.999998927116394,6.223250803572e-10,7.250480216214328e-09,2.2795216381155115e-08
public_02701,1.8327137141227468e-08,1.737736141649293e-07,7.136887234082678e-06,0.999985933303833,5.377652996685356e-06,1.4125250800134381e-06
public_02702,9.284252087127243e-07,7.809141607140191e-06,4.760686636018363e-07,1.703815560860633e-10,3.940724369044801e-08,0.999990701675415
public_02703,1.3227815998106962e-06,5.690403668268118e-06,1.469300343615032e-07,3.243901147698125e-09,2.0332450390014856e-08,0.999992847442627
public_02704,0.0017888662405312061,0.017291011288762093,0.022101987153291702,0.0015590095426887274,0.0010360245360061526,0.9562231302261353
public_02705,6.282859249040484e-05,0.9951889514923096,0.00027038753614760935,0.0011964421719312668,0.00021015331731177866,0.003071198472753167
public_02706,0.0135860126465559,0.012452267110347748,0.24207112193107605,0.015652548521757126,0.006554956082254648,0.7096830606460571
public_02707,0.9815236926078796,0.0018169785616919398,0.00366882118396461,0.006682636681944132,0.003785309148952365,0.0025224986020475626
public_02708,0.1203405112028122,0.00019183551194146276,0.004137846175581217,0.4340161681175232,0.030244935303926468,0.41106876730918884
public_02709,0.004823159426450729,0.08695147931575775,0.006261745467782021,5.028483792557381e-05,0.0020148579496890306,0.8998984694480896
public_02710,1.925143806147389e-06,0.00041552167385816574,6.5491944951645564e-06,0.0003414601378608495,1.6965217582765035e-05,0.9992175102233887
public_02711,0.10852754861116409,0.27406319975852966,0.04223222658038139,0.003253357019275427,0.009465276263654232,0.5624584555625916
public_02712,6.759562529623508e-05,0.0031775448005646467,0.9947681427001953,5.604285979643464e-05,8.600353794463445e-06,0.0019220489775761962
public_02713,0.007803215645253658,1.8098968212143518e-05,7.995469786692411e-05,0.00020810350542888045,0.00013888419198337942,0.9917517304420471
public_02714,2.21973405132303e-05,8.252749830717221e-05,0.00037931452970951796,0.939384400844574,0.0015239956555888057,0.0586075559258461
public_02715,0.007891835644841194,0.0023343400098383427,0.38423892855644226,0.6034312844276428,0.00032757356530055404,0.0017760127084329724
public_02716,1.503351398923769e-08,9.7071588243125e-06,7.721745873823238e-07,0.0016803559847176075,7.047317194519565e-05,0.9982386827468872
public_02717,3.858734203276981e-07,0.9998769760131836,2.3944544409459922e-06,1.0235568836947095e-08,4.6883155846444424e-06,0.0001156751241069287
public_02718,5.174010198061296e-07,0.9999710321426392,1.1399661161703989e-05,1.5703644749009982e-06,1.171211897599278e-05,3.782898602366913e-06
public_02719,7.5508960435399786e-06,0.0009308142471127212,0.0004349079681560397,4.800346687261481e-06,1.148223782365676e-05,0.9986103773117065
public_02720,1.3017908884194185e-07,3.482723332126625e-05,4.6140129938976315e-07,2.1319898223737255e-05,8.896511644707061e-06,0.9999343156814575
public_02721,0.0019859899766743183,0.44959762692451477,0.15640851855278015,0.3758535087108612,0.012384007684886456,0.003770252922549844
public_02722,0.0013866841327399015,0.0003650370053946972,0.9893584251403809,0.008516569621860981,7.065050158416852e-05,0.00030255632009357214
public_02723,0.18034164607524872,0.004849242512136698,0.0008176489500328898,0.06654519587755203,0.000603473512455821,0.7468427419662476
public_02724,0.00627604266628623,5.3692536312155426e-05,7.725320028839633e-05,2.355227934458526e-06,7.106737757567316e-05,0.9935196042060852
public_02725,1.5946310668368824e-05,4.955180884280708e-06,2.704275061660155e-07,1.685269923612509e-09,1.2084269940260128e-07,0.9999786615371704
public_02726,4.5082119868311565e-06,1.6622288967482746e-05,0.9999755620956421,1.5569817151117604e-06,1.0840280992852058e-06,6.642614494012378e-07
public_02727,2.5468642661508056e-07,0.9999605417251587,3.704256232595071e-05,3.1917593901198416e-08,1.5622221098965383e-06,5.65384027595428e-07
public_02728,1.086727223764683e-07,1.4824174741079332e-06,2.182448270104942e-06,3.923442363884533e-06,4.708384585683234e-05,0.9999451637268066
public_02729,0.09022632241249084,0.4095415771007538,0.47354307770729065,0.000306994334096089,0.004920787177979946,0.0214613676071167
public_02730,6.832231974840397e-06,6.588592805201188e-05,0.999840497970581,1.1802674634964205e-05,1.3963603123556823e-05,6.106063665356487e-05
public_02731,7.789908522681799e-06,1.1192400052095763e-05,0.9999624490737915,7.757822459097952e-06,1.2401475260048755e-06,9.697916539153084e-06
public_02732,5.193618926568888e-05,0.35803452134132385,0.6416555643081665,7.378400823654374e-06,0.00013158409274183214,0.00011899337550858036
public_02733,0.0020257090218365192,0.9978894591331482,3.3238320611417294e-05,1.1467390095276642e-06,4.2279330955352634e-05,8.254174645117018e-06
public_02734,1.6673760910634883e-05,0.0008406463894061744,0.9969362020492554,0.000459917209809646,1.1740981790353544e-05,0.0017347380053251982
public_02735,8.282897923095334e-09,3.0326765454447013e-07,6.295398407019093e-07,0.9999988079071045,6.153992160307098e-08,1.3693470179987344e-07
public_02736,8.719720767658146e-07,0.9998860359191895,0.00010597220534691587,3.3664791772025637e-06,2.717968982324237e-06,1.047556679623085e-06
public_02737,1.6235295333899558e-05,0.9472174644470215,0.05236275866627693,2.5774052119231783e-06,9.424579184269533e-05,0.0003066292847506702
public_02738,0.00016163697000592947,0.021627821028232574,0.012067528441548347,0.0002381519734626636,0.0002502616262063384,0.9656546115875244
public_02739,7.467481918865815e-05,0.004002485424280167,0.4382579028606415,8.47161645651795e-05,2.876155122066848e-05,0.5575514435768127
public_02740,7.544690743088722e-05,0.02907237410545349,0.07759783416986465,0.5239309668540955,0.006563536357134581,0.36275994777679443
public_02741,0.0007318598800338805,0.10396739840507507,0.052506543695926666,0.18792152404785156,0.042297735810279846,0.6125749349594116
public_02742,2.7464826416689903e-05,0.3463394343852997,0.653602659702301,6.8331073634908535e-06,1.883382719825022e-05,4.748857918457361e-06
public_02743,0.1485331654548645,0.0002852294419426471,0.001285005477257073,0.011890626512467861,0.0014344954397529364,0.836571455001831
public_02744,0.0004295991384424269,0.011820011772215366,0.02883545309305191,0.4627947211265564,0.0010891151614487171,0.49503111839294434
public_02745,8.863693806704376e-11,7.858629857970811e-10,3.5356993777213575e-08,0.9999985694885254,1.2689163213508436e-06,9.016437019226942e-08
public_02746,1.2405590723574278e-06,0.9995027780532837,7.456900493707508e-05,1.4886972167005297e-05,5.876109207747504e-05,0.0003477827413007617
public_02747,3.2121220101544168e-06,5.024791607866064e-05,2.6613726731739007e-05,0.999757707118988,1.8318578440812416e-05,0.00014382429071702063
public_02748,1.1799449595173428e-07,1.4657397514383774e-05,4.999635052627127e-07,5.826285232046757e-08,5.858515237378015e-07,0.9999840259552002
public_02749,1.3379404606439493e-07,0.9999983310699463,5.308099275680433e-07,2.390647679817448e-09,6.214407903826213e-07,4.4183946101838956e-07
public_02750,0.0030393816996365786,0.0007285759202204645,0.008359093219041824,0.007067684084177017,0.00396197522059083,0.9768433570861816
public_02751,0.0003316820948384702,0.993308424949646,0.00018726281996350735,0.0009605486993677914,9.323199628852308e-05,0.005118909291923046
public_02752,0.004921575542539358,0.113894023001194,0.011905495077371597,0.002566986484453082,0.0029262108728289604,0.8637856841087341
public_02753,3.063256372115575e-05,0.00028445429052226245,0.00019258083193562925,0.018529726192355156,0.0009644002420827746,0.9799981713294983
public_02754,2.1143292542546988e-05,0.9952685236930847,0.004679374862462282,8.43450550291891e-07,2.2921427444089204e-05,7.21253354640794e-06
public_02755,2.5410881789866835e-06,0.0006854598759673536,7.906262908363715e-05,0.9959543943405151,8.838539361022413e-05,0.0031901798211038113
public_02756,0.00418021809309721,0.0008220276213251054,0.006633600685745478,0.010194764472544193,0.0030429603066295385,0.9751264452934265
public_02757,0.10365020483732224,0.04054254665970802,0.11255247890949249,0.03776863217353821,0.011726832017302513,0.6937593221664429
public_02758,0.09827996045351028,0.022438686341047287,0.30478930473327637,1.534730813546048e-06,0.0007593959453515708,0.5737311244010925
public_02759,1.1507795534271281e-06,0.9913409352302551,0.005018210969865322,7.485695095965639e-05,0.0005625411868095398,0.003002240089699626
public_02760,0.006265849806368351,0.0032134135253727436,0.4021995961666107,0.28186026215553284,0.0013511840952560306,0.3051096796989441
public_02761,4.7937166527844965e-05,0.021220844238996506,0.9337396621704102,0.0032123988494277,0.04079780355095863,0.0009812687058001757
public_02762,0.0015514576807618141,0.0003014305548276752,0.0023448863066732883,0.0062899538315832615,0.007832387462258339,0.9816799163818359
public_02763,1.7131240383605473e-05,4.962211096426472e-05,0.00027665853849612176,2.6251493636664236e-06,0.0002778698690235615,0.999376118183136
public_02764,0.3227957487106323,0.6755502223968506,2.7877502361661755e-05,9.847092769632582e-06,0.0008604721515439451,0.0007558349170722067
public_02765,0.13583332300186157,0.22310379147529602,0.534031867980957,0.024706441909074783,0.0022413048427551985,0.0800832211971283
public_02766,0.00016354907711502165,3.730611570063047e-05,0.999792754650116,3.251345788157778e-06,1.8715280702963355e-06,1.3352304222280509e-06
public_02767,1.9603699001891073e-06,0.004415854346007109,9.394366497872397e-05,0.00011625933984760195,0.00015420261479448527,0.9952178001403809
public_02768,0.009269599802792072,0.0163422841578722,0.00706388708204031,0.7032873034477234,0.006300010252743959,0.25773686170578003
public_02769,0.0004144853737670928,6.567705713678151e-05,0.00013058017066214234,0.9991156458854675,4.479251947486773e-05,0.00022884075588081032
public_02770,2.8360959731799085e-06,3.117949381703511e-05,0.9998308420181274,1.001412897494447e-06,2.5507949885650305e-07,0.0001339123846264556
public_02771,8.553886800655164e-06,0.0002982647274620831,0.9996908903121948,1.467411152589193e-06,3.3608489502512384e-07,4.828023634217971e-07
public_02772,0.00509778643026948,0.0008783636731095612,0.011629422195255756,0.9642224311828613,0.005047853570431471,0.013124101795256138
public_02773,0.0009225394460372627,0.009372393600642681,0.15210610628128052,0.0006239928770810366,0.14971183240413666,0.6872630715370178
public_02774,3.244676918257028e-06,0.9997689127922058,0.00014918333909008652,1.280053038499318e-05,7.88271972851362e-06,5.8077344874618575e-05
public_02775,1.6124035028042272e-05,0.007045410107821226,0.6824004650115967,0.31000834703445435,0.0001913114683702588,0.0003382672439329326
public_02776,5.136126901561511e-07,0.9999693632125854,1.1948989595111925e-05,1.6884331444089185e-07,8.479375537717715e-06,9.624403901398182e-06
public_02777,0.06008782982826233,0.006632917560636997,0.5850125551223755,0.011880677193403244,0.0057396660558879375,0.3306463658809662
public_02778,1.906296898113169e-09,5.33689817530103e-05,0.0001224916777573526,0.9998100399971008,1.1196127161383629e-05,2.8221365937497467e-06
public_02779,1.9818260454940173e-07,2.4056186020970927e-07,1.766937316460826e-07,0.9999916553497314,3.978097140588943e-07,7.4247568591090385e-06
public_02780,0.32784727215766907,0.14324705302715302,0.12074931710958481,0.004073040559887886,0.0022488285321742296,0.4018344581127167
public_02781,0.0006967305089347064,0.02166132442653179,0.006252940744161606,0.5965642333030701,0.004408237524330616,0.3704165816307068
public_02782,4.391971742734313e-05,0.0002813891042023897,0.9512161612510681,0.04763655737042427,0.00048000592505559325,0.00034204742405563593
public_02783,5.6729561038082466e-05,0.00019420030002947897,0.999748170375824,8.360127878859203e-08,3.116407185643766e-07,4.842448220188089e-07
public_02784,0.7639690637588501,0.0066938502714037895,0.09167490899562836,0.01993267796933651,0.0016653707716614008,0.11606419086456299
public_02785,0.053250752389431,0.12152118980884552,0.0049444944597780704,3.916793957614573e-06,4.1075862100115046e-05,0.8202385902404785
public_02786,2.9847063842680654e-07,3.7346428143791854e-05,1.1482475201773923e-06,8.592057565692812e-05,0.0001812853297451511,0.9996939897537231
